id;ano;feriado;mes;data_inversa;uf;br;km;municipio;causa_acidente;classificacao_acidente;veiculos;condicao_metereologica;fase_dia;dia_semana;tipo_acidente;tipo_pista;mortos;feridos_graves;latitude;longitude;status;regiao;periodo;palavras_filtradas;lemma;normalizado;Topic;Top Terms;Categoria
574820;2024.0;n;1.0;2024-01-14;PR;277;371;GUARAPUAVA;Ausência de reação do condutor;Com Vítimas Feridas;5;Céu Claro;Plena Noite;domingo;Colisão traseira;Simples;0;0;-25.42656187;-51.66127889;Segura;Sul;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
653271;2025.0;n;1.0;2025-01-05;RS;472;136,8;TRES DE MAIO;Demais falhas mecânicas ou elétricas;Sem Vítimas;1;Céu Claro;Plena Noite;domingo;Saída de leito carroçável;Simples;0;0;-27,76660989;-54,27491106;Segura;Sul;1 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
573864;2024.0;n;1.0;2024-01-10;RJ;101;271;TANGUA;Condutor deixou de manter distância do veículo da frente;Com Vítimas Feridas;3;Céu Claro;Plena Noite;quarta-feira;Colisão traseira;Dupla;0;0;-22.72443147;-42.69368143;Segura;Sudeste;1 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
653080;2025.0;n;1.0;2025-01-04;PB;230;9;CABEDELO;Manobra de mudança de faixa;Sem Vítimas;2;Céu Claro;Pleno dia;sábado;Colisão lateral mesmo sentido;Dupla;0;0;-7,0433;-34,8466;Segura;Nordeste;1 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
654077;2025.0;n;1.0;2025-01-09;MA;135;7;SAO LUIS;Demais falhas mecânicas ou elétricas;Com Vítimas Feridas;4;Nublado;Anoitecer;quinta-feira;Colisão com objeto;Dupla;0;0;-2,63608835;-44,26848552;Segura;Nordeste;1 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
671472;2025.0;n;4.0;2025-04-04;RJ;40;91;PETROPOLIS;Pista Escorregadia;Com Vítimas Feridas;2;Garoa/Chuvisco;Pleno dia;sexta-feira;Queda de ocupante de veículo;Dupla;0;1;-22,55439407;-43,22535731;Perigosa;Sudeste;2 Trimestre;pista escorregadia;pista escorregadia;pista escorregadia;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
661940;2025.0;n;2.0;2025-02-06;SC;101;27,1;JOINVILLE;Desrespeitar a preferência no cruzamento;Com Vítimas Feridas;3;Céu Claro;Pleno dia;quinta-feira;Colisão transversal;Dupla;0;0;-26,20130351;-48,91331794;Segura;Sul;1 Trimestre;desrespeitar preferência cruzamento;desrespeitar preferência cruzamento;desrespeitar preferência cruzamento;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
671016;2025.0;n;3.0;2025-03-20;BA;324;516;FEIRA DE SANTANA;Ausência de reação do condutor;Com Vítimas Feridas;3;Céu Claro;Pleno dia;quinta-feira;Colisão traseira;Simples;0;1;-12,24325725;-38,936643;Perigosa;Nordeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
613786;2024.0;n;7.0;2024-07-03;CE;116;14,6;FORTALEZA;Trafegar com motocicleta (ou similar) entre as faixas;Com Vítimas Fatais;4;Nublado;Pleno dia;quarta-feira;Colisão lateral mesmo sentido;Múltipla;1;0;-3.87488406;-38.49935532;Perigosa;Nordeste;3 Trimestre;trafegar motocicleta similar faixas;trafegar motocicleta similar faixas;trafegar motocicleta similar faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
605882;2024.0;n;6.0;2024-06-07;MG;153;40;CANAPOLIS;Ausência de reação do condutor;Sem Vítimas;3;Céu Claro;Pleno dia;sexta-feira;Colisão lateral mesmo sentido;Dupla;0;0;-18.72322766;-49.12279129;Segura;Sudeste;2 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
574621;2024.0;n;1.0;2024-01-14;BA;110;398,9;SAO SEBASTIAO DO PASSE;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;domingo;Colisão lateral sentido oposto;Simples;0;0;-12.543568;-38.511222;Segura;Nordeste;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
593911;2024.0;n;4.0;2024-04-14;PI;316;10;TERESINA;Ausência de reação do condutor;Com Vítimas Feridas;4;Céu Claro;Pleno dia;domingo;Colisão lateral mesmo sentido;Dupla;0;2;-5.18280197;-42.76350291;Perigosa;Nordeste;2 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
620175;2024.0;n;8.0;2024-08-09;MA;135;55;BACABEIRA;Manobra de mudança de faixa;Sem Vítimas;2;Céu Claro;Anoitecer;sexta-feira;Colisão lateral mesmo sentido;Dupla;0;0;-3.00723897;-44.31418329;Segura;Nordeste;3 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
609981;2024.0;n;6.0;2024-06-25;RJ;356;156,5;CAMPOS DOS GOYTACAZES;Condutor deixou de manter distância do veículo da frente;Com Vítimas Feridas;2;Céu Claro;Anoitecer;terça-feira;Colisão traseira;Simples;0;0;-21.743974;-41.214524;Segura;Sudeste;2 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
657936;2025.0;n;1.0;2025-01-28;PR;376;462,9;PONTA GROSSA;Ingestão de álcool pelo condutor;Sem Vítimas;3;Nublado;Pleno dia;terça-feira;Saída de leito carroçável;Dupla;0;0;-24,97223658;-50,38357973;Segura;Sul;1 Trimestre;ingestão álcool condutor;ingestão álcool condutor;ingestão álcool condutor;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
686044;2025.0;n;4.0;2025-04-19;MG;40;459,7;SETE LAGOAS;Pista esburacada;Sem Vítimas;1;Nublado;Anoitecer;sábado;Tombamento;Dupla;0;0;-19,4099353;-44,3346631;Segura;Sudeste;2 Trimestre;pista esburacada;pista esburacada;pista esburacada;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
629027;2024.0;n;9.0;2024-09-18;SP;381;76;SAO PAULO;Reação tardia ou ineficiente do condutor;Sem Vítimas;2;Céu Claro;Plena Noite;quarta-feira;Tombamento;Dupla;0;0;-23.38372401;-46.56502116;Segura;Sudeste;3 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
586934;2024.0;n;3.0;2024-03-13;RN;226;61;SENADOR ELOI DE SOUZA;Conversão proibida;Com Vítimas Feridas;2;Céu Claro;Pleno dia;quarta-feira;Colisão transversal;Simples;0;0;-6.047607;-35.673655;Segura;Nordeste;1 Trimestre;conversão proibida;conversão proibida;conversão proibida;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
663664;2025.0;n;2.0;2025-02-25;GO;60;173,2;ABADIA DE GOIAS;Ausência de reação do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;terça-feira;Saída de leito carroçável;Dupla;0;0;-16,75221344;-49,43158579;Segura;Centro-Oeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
672920;2025.0;n;4.0;2025-04-11;SC;101;148;ITAPEMA;Ausência de reação do condutor;Com Vítimas Feridas;2;Nublado;Pleno dia;sexta-feira;Colisão lateral mesmo sentido;Múltipla;0;1;-27,10268224;-48,61768657;Perigosa;Sul;2 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
591095;2024.0;n;4.0;2024-04-01;MG;40;553,5;NOVA LIMA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;3;Céu Claro;Pleno dia;segunda-feira;Colisão traseira;Dupla;0;0;-20.06863326;-43.98194759;Segura;Sudeste;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
621367;2024.0;n;8.0;2024-08-15;PR;116;118,9;CURITIBA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;2;Sol;Pleno dia;quinta-feira;Colisão traseira;Dupla;0;0;-25.574265;-49.311801;Segura;Sul;3 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
618977;2024.0;n;8.0;2024-08-04;SP;116;280;EMBU DAS ARTES;Reação tardia ou ineficiente do condutor;Sem Vítimas;2;Céu Claro;Amanhecer;domingo;Colisão lateral mesmo sentido;Dupla;0;0;-23.66996108;-46.85590758;Segura;Sudeste;3 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
615107;2024.0;n;7.0;2024-07-17;RS;386;244,2;SOLEDADE;Acesso irregular;Com Vítimas Feridas;3;Céu Claro;Plena Noite;quarta-feira;Colisão frontal;Simples;0;0;-28.796595;-52.517769;Segura;Sul;3 Trimestre;acesso irregular;acesso irregular;acesso irregular;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
604462;2024.0;n;6.0;2024-06-01;MA;135;101;ITAPECURU MIRIM;Avarias e/ou desgaste excessivo no pneu;Sem Vítimas;3;Sol;Pleno dia;sábado;Colisão lateral sentido oposto;Simples;0;0;-3.36877273;-44.47831932;Segura;Nordeste;2 Trimestre;avarias desgaste excessivo pneu;avarias desgaste excessivo pneu;avaria desgast excessivo pneu;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
613475;2024.0;n;7.0;2024-07-10;TO;153;394;RIO DOS BOIS;Ausência de reação do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;quarta-feira;Colisão traseira;Simples;0;0;-9.36045199;-48.54851102;Segura;Norte;3 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
616749;2024.0;n;7.0;2024-07-25;MS;262;138;AGUA CLARA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;3;Céu Claro;Pleno dia;quinta-feira;Saída de leito carroçável;Simples;0;0;-20.456156;-52.827027;Segura;Centro-Oeste;3 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
617402;2024.0;n;7.0;2024-07-28;RS;392;58,8;RIO GRANDE;Velocidade Incompatível;Com Vítimas Feridas;2;Garoa/Chuvisco;Pleno dia;domingo;Saída de leito carroçável;Dupla;0;0;-31.80429309;-52.32886107;Segura;Sul;3 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
656620;2025.0;n;1.0;2025-01-22;SC;101;117,3;ITAJAI;Demais falhas mecânicas ou elétricas;Sem Vítimas;3;Sol;Pleno dia;quarta-feira;Incêndio;Múltipla;0;0;-26,88747187;-48,72252969;Segura;Sul;1 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
607109;2024.0;n;6.0;2024-06-13;MS;163;748;COXIM;Manobra de mudança de faixa;Sem Vítimas;4;Céu Claro;Amanhecer;quinta-feira;Colisão lateral sentido oposto;Simples;0;0;-18.3654;-54.6649078;Segura;Centro-Oeste;2 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
665396;2025.0;n;3.0;2025-03-05;ES;101;14;SERRA;Iluminação deficiente;Com Vítimas Feridas;2;Nublado;Plena Noite;quarta-feira;Tombamento;Dupla;0;0;-20,19630937;-40,33422947;Segura;Sudeste;1 Trimestre;iluminação deficiente;iluminação deficiente;iluminação deficient;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
585535;2024.0;n;3.0;2024-03-06;MG;50;119,1;UBERABA;Velocidade Incompatível;Com Vítimas Feridas;4;Céu Claro;Plena Noite;quarta-feira;Colisão transversal;Dupla;0;0;-19.29969201;-48.11376802;Segura;Sudeste;1 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
594409;2024.0;n;3.0;2024-03-20;RO;435;67;COLORADO DO OESTE;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;1;Céu Claro;Pleno dia;quarta-feira;Tombamento;Simples;0;0;-13.09593163;-60.37598215;Segura;Norte;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
654810;2025.0;n;1.0;2025-01-13;RJ;101;556;PARATY;Transitar na contramão;Com Vítimas Feridas;2;Céu Claro;Pleno dia;segunda-feira;Colisão lateral sentido oposto;Simples;0;1;-23,08971994;-44,69384193;Perigosa;Sudeste;1 Trimestre;transitar contramão;transitar contramão;transitar contramão;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
656440;2025.0;n;1.0;2025-01-17;BA;116;696;JEQUIE;Curva acentuada;Com Vítimas Feridas;2;Céu Claro;Plena Noite;sexta-feira;Saída de leito carroçável;Simples;0;1;-13,99324878;-40,17891829;Perigosa;Nordeste;1 Trimestre;curva acentuada;curva acentuada;curva acentuada;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
599243;2024.0;n;4.0;2024-04-27;MG;40;532;BELO HORIZONTE;Condutor deixou de manter distância do veículo da frente;Com Vítimas Feridas;2;Céu Claro;Pleno dia;sábado;Colisão traseira;Dupla;0;2;-19.92596633;-44.00924748;Perigosa;Sudeste;2 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
653295;2025.0;n;1.0;2025-01-05;MG;365;41,3;CLARO DOS POCOES;Ausência de reação do condutor;Com Vítimas Feridas;1;Sol;Pleno dia;domingo;Saída de leito carroçável;Simples;0;3;-16,88846409;-44,1815969;Perigosa;Sudeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
659673;2025.0;n;2.0;2025-02-05;BA;349;822;SAO FELIX DO CORIBE;Demais falhas mecânicas ou elétricas;Sem Vítimas;3;Céu Claro;Plena Noite;quarta-feira;Incêndio;Simples;0;0;-13,37698119;-44,03074995;Segura;Nordeste;1 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
654596;2025.0;n;1.0;2025-01-12;BA;324;1;FEIRA DE SANTANA;Condutor deixou de manter distância do veículo da frente;Com Vítimas Feridas;2;Céu Claro;Pleno dia;domingo;Colisão traseira;Dupla;0;0;-12,27450685;-38,93744767;Segura;Nordeste;1 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
579618;2024.0;n;2.0;2024-02-07;PR;116;142,9;MANDIRITUBA;Ultrapassagem Indevida;Sem Vítimas;3;Céu Claro;Pleno dia;quarta-feira;Colisão lateral mesmo sentido;Simples;0;0;-25.746524;-49.31741923;Segura;Sul;1 Trimestre;ultrapassagem indevida;ultrapassagem indevida;ultrapassagem indevida;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
